2025/01/10 14:34:44.255, 25.27 W, 0 %, 5 MiB, 16384 MiB
2025/01/10 14:46:06.263, 34.92 W, 0 %, 1297 MiB, 16384 MiB
2025/01/10 14:46:06.266, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:07.299, 34.92 W, 0 %, 1297 MiB, 16384 MiB
2025/01/10 14:46:07.303, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:08.339, 34.92 W, 0 %, 1297 MiB, 16384 MiB
2025/01/10 14:46:08.342, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:09.378, 34.92 W, 0 %, 1297 MiB, 16384 MiB
2025/01/10 14:46:09.381, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:10.416, 35.17 W, 0 %, 1297 MiB, 16384 MiB
2025/01/10 14:46:10.420, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:11.452, 35.17 W, 0 %, 1297 MiB, 16384 MiB
2025/01/10 14:46:11.459, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:12.491, 35.17 W, 0 %, 1297 MiB, 16384 MiB
2025/01/10 14:46:12.495, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:13.530, 91.90 W, 92 %, 1349 MiB, 16384 MiB
2025/01/10 14:46:13.533, 27.33 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:14.567, 35.17 W, 0 %, 1297 MiB, 16384 MiB
2025/01/10 14:46:14.570, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:15.605, 35.17 W, 0 %, 1297 MiB, 16384 MiB
2025/01/10 14:46:15.608, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:16.643, 35.17 W, 0 %, 1297 MiB, 16384 MiB
2025/01/10 14:46:16.646, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:17.682, 35.41 W, 100 %, 1299 MiB, 16384 MiB
2025/01/10 14:46:17.686, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:18.720, 35.17 W, 0 %, 1299 MiB, 16384 MiB
2025/01/10 14:46:18.723, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:19.759, 35.17 W, 0 %, 1299 MiB, 16384 MiB
2025/01/10 14:46:19.762, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:20.797, 34.94 W, 0 %, 1299 MiB, 16384 MiB
2025/01/10 14:46:20.800, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:21.835, 35.17 W, 3 %, 1299 MiB, 16384 MiB
2025/01/10 14:46:21.839, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:22.874, 34.92 W, 0 %, 1299 MiB, 16384 MiB
2025/01/10 14:46:22.877, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:23.911, 35.17 W, 0 %, 1299 MiB, 16384 MiB
2025/01/10 14:46:23.915, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:24.949, 91.18 W, 0 %, 1351 MiB, 16384 MiB
2025/01/10 14:46:24.953, 27.09 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:25.991, 35.17 W, 0 %, 1299 MiB, 16384 MiB
2025/01/10 14:46:25.995, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:27.032, 34.92 W, 0 %, 1299 MiB, 16384 MiB
2025/01/10 14:46:27.036, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:28.071, 33.97 W, 0 %, 1299 MiB, 16384 MiB
2025/01/10 14:46:28.075, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:29.109, 37.11 W, 100 %, 1325 MiB, 16384 MiB
2025/01/10 14:46:29.113, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:30.148, 34.92 W, 0 %, 1299 MiB, 16384 MiB
2025/01/10 14:46:30.151, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:31.187, 34.92 W, 0 %, 1299 MiB, 16384 MiB
2025/01/10 14:46:31.191, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:32.227, 34.92 W, 0 %, 1299 MiB, 16384 MiB
2025/01/10 14:46:32.230, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:33.264, 35.17 W, 1 %, 1301 MiB, 16384 MiB
2025/01/10 14:46:33.267, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:34.301, 34.92 W, 0 %, 1301 MiB, 16384 MiB
2025/01/10 14:46:34.305, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:35.339, 34.92 W, 0 %, 1301 MiB, 16384 MiB
2025/01/10 14:46:35.342, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:36.378, 34.94 W, 0 %, 1301 MiB, 16384 MiB
2025/01/10 14:46:36.381, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:37.416, 35.17 W, 0 %, 1301 MiB, 16384 MiB
2025/01/10 14:46:37.419, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:38.451, 34.92 W, 0 %, 1301 MiB, 16384 MiB
2025/01/10 14:46:38.455, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:39.489, 34.94 W, 0 %, 1301 MiB, 16384 MiB
2025/01/10 14:46:39.494, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:40.528, 92.39 W, 100 %, 1353 MiB, 16384 MiB
2025/01/10 14:46:40.533, 27.10 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:41.567, 34.92 W, 0 %, 1301 MiB, 16384 MiB
2025/01/10 14:46:41.572, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:42.605, 34.92 W, 0 %, 1301 MiB, 16384 MiB
2025/01/10 14:46:42.611, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:43.645, 35.17 W, 0 %, 1301 MiB, 16384 MiB
2025/01/10 14:46:43.651, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:44.684, 35.17 W, 1 %, 1301 MiB, 16384 MiB
2025/01/10 14:46:44.690, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:45.725, 35.19 W, 0 %, 1301 MiB, 16384 MiB
2025/01/10 14:46:45.729, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:46.764, 34.92 W, 0 %, 1301 MiB, 16384 MiB
2025/01/10 14:46:46.769, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:47.805, 77.40 W, 2 %, 1353 MiB, 16384 MiB
2025/01/10 14:46:47.809, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:48.847, 34.94 W, 0 %, 1305 MiB, 16384 MiB
2025/01/10 14:46:48.850, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:49.888, 34.92 W, 0 %, 1305 MiB, 16384 MiB
2025/01/10 14:46:49.891, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:50.928, 34.94 W, 0 %, 1305 MiB, 16384 MiB
2025/01/10 14:46:50.931, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:51.968, 37.83 W, 96 %, 1363 MiB, 16384 MiB
2025/01/10 14:46:51.971, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:53.008, 35.17 W, 0 %, 1305 MiB, 16384 MiB
2025/01/10 14:46:53.012, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:54.047, 34.92 W, 0 %, 1305 MiB, 16384 MiB
2025/01/10 14:46:54.050, 26.88 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:55.084, 34.92 W, 0 %, 1305 MiB, 16384 MiB
2025/01/10 14:46:55.088, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:56.125, 35.17 W, 90 %, 1305 MiB, 16384 MiB
2025/01/10 14:46:56.129, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:57.164, 34.92 W, 0 %, 1305 MiB, 16384 MiB
2025/01/10 14:46:57.169, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:58.204, 34.92 W, 0 %, 1305 MiB, 16384 MiB
2025/01/10 14:46:58.207, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:46:59.243, 34.94 W, 0 %, 1305 MiB, 16384 MiB
2025/01/10 14:46:59.247, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:47:00.283, 35.19 W, 0 %, 1305 MiB, 16384 MiB
2025/01/10 14:47:00.286, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:47:01.322, 35.19 W, 0 %, 1305 MiB, 16384 MiB
2025/01/10 14:47:01.325, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:47:02.363, 34.92 W, 0 %, 1305 MiB, 16384 MiB
2025/01/10 14:47:02.366, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:47:03.402, 93.10 W, 100 %, 1357 MiB, 16384 MiB
2025/01/10 14:47:03.405, 27.33 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:47:04.438, 35.17 W, 0 %, 1307 MiB, 16384 MiB
2025/01/10 14:47:04.441, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:47:05.476, 34.92 W, 0 %, 1307 MiB, 16384 MiB
2025/01/10 14:47:05.479, 27.35 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:47:06.513, 34.92 W, 0 %, 1307 MiB, 16384 MiB
2025/01/10 14:47:06.517, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:47:07.551, 35.41 W, 2 %, 1307 MiB, 16384 MiB
2025/01/10 14:47:07.554, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:47:08.589, 35.17 W, 0 %, 1307 MiB, 16384 MiB
2025/01/10 14:47:08.592, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:47:09.627, 35.17 W, 0 %, 1307 MiB, 16384 MiB
2025/01/10 14:47:09.630, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:47:10.665, 35.17 W, 0 %, 1307 MiB, 16384 MiB
2025/01/10 14:47:10.669, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:47:11.705, 35.17 W, 0 %, 1307 MiB, 16384 MiB
2025/01/10 14:47:11.709, 27.37 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:47:12.744, 35.17 W, 0 %, 1307 MiB, 16384 MiB
2025/01/10 14:47:12.748, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:47:13.784, 35.17 W, 0 %, 1307 MiB, 16384 MiB
2025/01/10 14:47:13.787, 27.11 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:47:14.821, 31.30 W, 0 %, 1307 MiB, 16384 MiB
2025/01/10 14:47:14.827, 27.13 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:47:15.863, 31.30 W, 0 %, 1307 MiB, 16384 MiB
2025/01/10 14:47:15.866, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:47:16.902, 31.30 W, 0 %, 1307 MiB, 16384 MiB
2025/01/10 14:47:16.905, 27.12 W, 0 %, 7 MiB, 16384 MiB
2025/01/10 14:47:17.943, 31.30 W, 0 %, 1307 MiB, 16384 MiB
2025/01/10 14:47:17.946, 27.12 W, 0 %, 7 MiB, 16384 MiB
